OBJECTID,SEG_ID,STREETNAME,ST_CODE,ONEWAY,CLASS,TYPE,Shape__Length
1687,420804,BENJAMIN FRANKLIN  PKWY,16880,FT,2,Paint Buffered,37.2374991238443
1688,420806,N  22ND  ST,88210,FT,3,Conventional,100.469948000577
1689,420810,MARKET  ST,53560,B,3,Conventional,336.353556263459
1690,420813,N  21ST  ST,88190,TF,3,Sharrow,101.862489341123
1691,420814,MARKET  ST,53560,B,3,Conventional,112.996184570949
1692,420815,POWELTON  AVE,65460,B,3,Conventional,95.7534462115444
1693,420818,LANCASTER  AVE,48900,B,2,Conventional,169.495394963174
1694,420820,MARKET  ST,53560,B,3,Conventional,222.866196587452
1695,420826,POWELTON  AVE,65460,B,3,Conventional,85.4766399456629
1696,420827,MARKET  ST,53560,B,3,Paint Buffered w Conventional,182.543643334937
1697,420828,N  40TH  ST,88580,TF,4,Conventional,190.176445279448
1698,420830,LANCASTER  AVE,48900,B,2,Conventional,85.5969136472559
1699,420833,CHESTNUT  ST,22820,TF,2,One Way Separated Bike Lane,222.295440783509
1700,420834,MARKET  ST,53560,B,2,Paint Buffered w Conventional,145.849721888652
1701,420837,CHESTNUT  ST,22820,TF,2,One Way Separated Bike Lane,222.343279216318
1702,420838,N  22ND  ST,88210,FT,3,Conventional,133.635613961279
1703,420842,MARKET  ST,53560,B,2,Conventional,117.090262612621
1704,420846,CHESTNUT  ST,22820,TF,2,One Way Separated Bike Lane,223.228113801708
1705,420848,MARKET  ST,53560,B,2,Conventional,100.476257739655
1706,420853,MARKET  ST,53560,B,2,Conventional,83.5544095156557
1707,420854,N  15TH  ST,88070,TF,3,Separated Bike Lane,68.8016057155423
1708,420856,CHESTNUT  ST,22820,TF,2,One Way Separated Bike Lane,134.480985857347
1709,420859,CHESTNUT  ST,22820,TF,2,One Way Separated Bike Lane,84.6694370245066
1710,420866,CHESTNUT  ST,22820,TF,2,One Way Separated Bike Lane,226.399978626525
1711,420868,MARKET  ST,53560,B,2,Conventional,262.905140621831
1712,420871,CHESTNUT  ST,22820,TF,2,One Way Separated Bike Lane,111.498206704874
1713,420875,CHESTNUT  ST,22820,TF,2,One Way Separated Bike Lane,111.482707835531
1714,420876,N  38TH  ST,88540,B,2,Conventional,111.282735329481
1715,420877,MARKET  ST,53560,B,2,Conventional,182.224344456941
1716,420880,MARKET  ST,53560,B,2,Conventional,212.607623033208
1717,420881,CHESTNUT  ST,22820,TF,2,One Way Separated Bike Lane,223.18231961827
1718,420883,CHESTNUT  ST,22820,TF,2,One Way Separated Bike Lane,182.441127949832
1719,420884,S  40TH  ST,88590,FT,4,Conventional,113.657875824393
1720,420887,N  15TH  ST,88070,TF,3,Separated Bike Lane,134.969519182777
1721,420893,S  43RD  ST,88650,TF,4,Conventional,109.384958513989
1722,420894,CHESTNUT  ST,22820,TF,2,One Way Separated Bike Lane,146.274115430622
1723,420896,WALNUT  ST,81140,FT,2,One Way Separated Bike Lane,222.963591987359
1724,420903,MARKET  ST,53560,B,2,Conventional,303.284109228753
1725,420904,WALNUT  ST,81140,FT,2,One Way Separated Bike Lane,223.071148223402
1726,420905,CHESTNUT  ST,22820,TF,2,One Way Separated Bike Lane,24.1546884145448
1727,420907,S  38TH  ST,88550,B,2,Conventional,113.078856929621
1728,420909,CHESTNUT  ST,22820,TF,2,One Way Separated Bike Lane,152.685401123665
1729,420911,CHESTNUT  ST,22820,TF,2,One Way Separated Bike Lane,34.9293132153742
1730,420912,WALNUT  ST,81140,FT,2,One Way Separated Bike Lane,222.512990526246
1731,420915,WALNUT  ST,81140,FT,2,One Way Separated Bike Lane,108.205119776218
1732,420916,S  40TH  ST,88590,FT,4,Conventional,109.789022482799
1733,420917,CHESTNUT  ST,22820,TF,2,One Way Separated Bike Lane,247.201957163049
1734,420918,WALNUT  ST,81140,FT,2,One Way Separated Bike Lane,110.733960354096
1735,420922,S  43RD  ST,88650,TF,4,Conventional,112.171270022041
1736,420923,WALNUT  ST,81140,FT,2,One Way Separated Bike Lane,226.944201359038
1737,420925,CHESTNUT  ST,22820,TF,2,One Way Separated Bike Lane,263.052494395321
1738,420927,WALNUT  ST,81140,FT,2,One Way Separated Bike Lane,111.366772497592
1739,420928,S  38TH  ST,88550,B,2,Conventional,109.077791366267
1740,420929,CHESTNUT  ST,22820,TF,2,One Way Separated Bike Lane,183.673332477884
1741,420930,WALNUT  ST,81140,FT,2,One Way Separated Bike Lane,111.485765785778
1742,420933,WALNUT  ST,81140,FT,2,One Way Separated Bike Lane,99.7222879944397
1743,420937,CHESTNUT  ST,22820,TF,2,One Way Separated Bike Lane,210.496607033493
1744,420938,WALNUT  ST,81140,FT,2,One Way Separated Bike Lane,123.271737835174
1745,420939,WALNUT  ST,81140,FT,2,One Way Separated Bike Lane,91.3488305600856
1746,420942,S  40TH  ST,88590,FT,4,Conventional,111.603656815947
1747,420943,WALNUT  ST,81140,FT,2,One Way Separated Bike Lane,91.6758355205514
1748,420945,CHESTNUT  ST,22820,TF,2,One Way Separated Bike Lane,222.995566636313
1749,420946,WALNUT  ST,81140,FT,2,One Way Separated Bike Lane,145.807805967579
1750,420950,WALNUT  ST,81140,FT,2,One Way Separated Bike Lane,137.354757623712
1751,420951,CHESTNUT  ST,22820,TF,2,One Way Separated Bike Lane,303.201177333201
1752,420953,WALNUT  ST,81140,FT,2,One Way Separated Bike Lane,125.253122401925
1753,420955,S  38TH  ST,88550,B,2,Conventional,112.258360360913
1754,420957,WALNUT  ST,81140,FT,2,One Way Separated Bike Lane,151.390708209414
1755,420960,S  40TH  ST,88590,FT,4,Conventional,111.590740107834
1756,420961,WALNUT  ST,81140,FT,2,One Way Separated Bike Lane,282.015615795899
1757,420964,WALNUT  ST,81140,FT,2,One Way Separated Bike Lane,262.760822604321
1758,420967,SPRUCE  ST,73960,B,3,Conventional,222.827821639756
1759,420969,S  38TH  ST,88550,B,2,Conventional,111.587673567482
1760,420970,WALNUT  ST,81140,FT,2,One Way Separated Bike Lane,181.66737571844
1761,420971,S  44TH  ST,88670,FT,4,Conventional,167.892704259323
1762,420972,SPRUCE  ST,73960,B,3,Conventional,222.099007477125
1763,420973,S  43RD  ST,88650,TF,4,Conventional,168.683836121975
1764,420974,SPRUCE  ST,73960,B,3,Conventional,112.484177258598
1765,420977,WALNUT  ST,81140,FT,2,One Way Separated Bike Lane,212.724930309931
1766,420980,SPRUCE  ST,73960,B,3,Conventional,110.588569044826
1767,420981,SPRUCE  ST,73960,B,3,Conventional,107.823466859298
1768,420984,S  48TH  ST,88750,B,3,Conventional,179.516608501185
1769,420985,SPRUCE  ST,73960,B,3,Conventional,111.644427756748
1770,420990,SPRUCE  ST,73960,B,3,Conventional,225.521335257379
1771,420992,S  40TH  ST,88590,FT,4,Conventional,168.001535885647
1772,420994,SPRUCE  ST,73960,B,3,Conventional,112.819809359775
1773,420995,S  48TH  ST,88750,B,3,Conventional,155.857080242772
1774,420996,SPRUCE  ST,73960,B,3,Conventional,111.049939186291
1775,420997,SPRUCE  ST,73960,B,3,Conventional,98.8698941260002
1776,420999,SPRUCE  ST,73960,B,3,Conventional,124.081434518982
1777,421003,S  44TH  ST,88670,FT,4,Conventional,180.044987662813
1778,421004,S  43RD  ST,88650,TF,4,Conventional,178.286402873593
1779,421005,SPRUCE  ST,73960,B,3,Conventional,144.973068218269
1780,421007,SPRUCE  ST,73960,B,3,Conventional,160.326650941986
1781,421008,S  44TH  ST,88670,FT,4,Conventional,155.5524791791
1782,421010,SPRUCE  ST,73960,B,3,Conventional,103.146740652777
1783,421011,S  43RD  ST,88650,TF,4,Conventional,85.3048857696609
1784,421012,SPRUCE  ST,73960,B,3,Conventional,151.856363021412
1785,421015,SPRUCE  ST,73960,B,3,Conventional,281.824742852132
1786,421017,S  40TH  ST,88590,FT,4,Conventional,79.6539904687913
1787,421018,UNIVERSITY  AVE,78920,B,2,Conventional,136.837606434438
1788,421020,MARKET  ST,53560,B,3,Conventional,90.8864652464214
1789,421040,LANSDOWNE  DR,49040,B,3,Paint Buffered,695.131441038194
1790,421098,POPLAR  DR,65257,B,3,Conventional,299.718716944178
1791,421111,N  33RD  ST,88440,B,2,Sharrow,84.6315103481177
1792,421112,N  33RD  ST,88440,B,2,Sharrow,87.6012581594072
1793,421115,LANCASTER  AVE,48900,B,2,Conventional,180.194222670414
1794,421116,HAVERFORD  AVE,41240,FT,3,Conventional,91.9223227898706
1795,421117,LANCASTER  AVE,48900,B,2,Conventional,156.630374900057
1796,421118,LANCASTER  AVE,48900,B,2,Conventional,58.0158468315312
1797,421120,HAVERFORD  AVE,41240,B,3,Conventional,48.4008954069639
1798,421121,HAVERFORD  AVE,41240,B,3,Conventional,181.046904553119
1799,421122,N  38TH  ST,88540,B,2,Conventional,50.2145099466614
1800,421124,N  38TH  ST,88540,FT,4,Conventional,86.4542639431466
1801,421126,N  34TH  ST,88460,TF,2,Conventional,104.460294452751
1802,421136,CHESTNUT  ST,22820,TF,2,Bus Bike Lane,177.534105602778
1803,421137,CHESTNUT  ST,22820,TF,2,Bus Bike Lane,178.667231594447
1804,421138,CHESTNUT  ST,22820,TF,2,Bus Bike Lane,180.197860806467
1805,421140,SANSOM  ST,70940,FT,3,Sharrow,177.483206122583
1806,421141,SANSOM  ST,70940,FT,3,Sharrow,178.043680625726
1807,421142,SANSOM  ST,70940,FT,3,Sharrow,180.590674043588
1808,421147,S  15TH  ST,88080,FT,3,Paint Buffered,91.6704671890558
1809,421150,S  15TH  ST,88080,FT,3,Sharrow,69.8540693882192
1810,421151,S  15TH  ST,88080,FT,3,Sharrow,40.7767356161375
1811,421152,S  15TH  ST,88080,FT,3,Sharrow,50.8420846581392
1812,421153,S  15TH  ST,88080,FT,3,Sharrow,61.7184672143437
1813,421154,S  15TH  ST,88080,FT,3,Sharrow,91.5693702603424
1814,421155,S  15TH  ST,88080,FT,3,Sharrow,76.0021021575873
1815,421167,S  15TH  ST,88080,FT,3,Sharrow,66.279925340253
1816,421168,S  15TH  ST,88080,FT,3,Sharrow,48.8840860690982
1817,421169,S  15TH  ST,88080,FT,3,Sharrow,64.3924446099
1818,421194,S  18TH  ST,88140,TF,3,Sharrow,84.0423588275372
1819,421195,S  18TH  ST,88140,TF,3,Sharrow,83.4623442417482
1820,421196,S  18TH  ST,88140,TF,3,Sharrow,66.6721040197685
1821,421197,S  18TH  ST,88140,TF,3,Sharrow,19.4064467360455
1822,421198,S  18TH  ST,88140,TF,3,Sharrow,36.7946418448781
1823,421199,S  18TH  ST,88140,TF,3,Sharrow,55.306036483261
1824,421200,S  18TH  ST,88140,TF,3,Sharrow,66.8868074614502
1825,421226,S  21ST  ST,88200,FT,3,Sharrow,112.265251840412
1826,421227,S  21ST  ST,88200,FT,3,Sharrow,50.3429475366044
1827,421228,S  21ST  ST,88200,FT,3,Sharrow,61.4054371023105
1828,421229,S  21ST  ST,88200,FT,3,Sharrow,20.1046494768558
1829,421230,S  21ST  ST,88200,FT,3,Sharrow,48.7517210239311
1830,421231,S  22ND  ST,88220,TF,3,Separated Bike Lane,112.789220909758
1831,421232,S  22ND  ST,88220,TF,3,Separated Bike Lane,53.6848617684894
1832,421233,S  22ND  ST,88220,TF,3,Separated Bike Lane,36.1260639842312
1833,421234,S  22ND  ST,88220,TF,3,Separated Bike Lane,35.7177182860782
1834,421235,S  22ND  ST,88220,TF,3,Separated Bike Lane,53.8281623516207
1835,421236,WALNUT  ST,81140,FT,2,Paint Buffered,130.371604862577
1836,421238,LOCUST  ST,51380,TF,4,Sharrow,130.433640437806
1837,421255,LOCUST  ST,51380,TF,4,Sharrow,58.8616384057053
1838,421256,LOCUST  ST,51380,TF,4,Sharrow,57.2491076251765
1839,421258,S  24TH  ST,88270,FT,5,Sharrow,126.610389975419
1840,421259,LOCUST  ST,51380,TF,4,Sharrow,124.811935647432
1841,421260,S  25TH  ST,88290,TF,4,Sharrow,124.475939300399
1842,421264,SANSOM  ST,70940,B,5,Sharrow,53.5159541016437
1843,421265,SANSOM  ST,70940,B,5,Sharrow,63.5714637029191
1844,421267,S  22ND  ST,88220,TF,3,Separated Bike Lane,62.1160764993301
1845,421269,S  22ND  ST,88220,TF,3,Separated Bike Lane,112.164920917938
1846,421270,SANSOM  ST,70940,FT,3,Sharrow,130.880818475507
1847,421271,SANSOM  ST,70940,FT,3,Sharrow,89.4109762256372
1848,421272,SANSOM  ST,70940,FT,3,Sharrow,216.089674117958
1849,421284,S  22ND  ST,88220,TF,3,Separated Bike Lane,11.6938844550658
1850,421288,CHESTNUT  ST,22820,TF,2,Bus Bike Lane,88.4043359050856
1851,421289,CHESTNUT  ST,22820,TF,2,Separated Bike Lane,129.336842264223
1852,421290,CHESTNUT  ST,22820,TF,2,Bus Bike Lane,91.4625646240789
1853,421298,S  21ST  ST,88200,FT,3,Sharrow,82.1329164313944
1854,421300,SANSOM  ST,70940,FT,3,Sharrow,176.759284690976
1855,421301,SANSOM  ST,70940,FT,3,Sharrow,178.842585356731
1856,421302,SANSOM  ST,70940,FT,3,Sharrow,177.281309860748
1857,421307,CHESTNUT  ST,22820,TF,2,Bus Bike Lane,178.321841816797
1858,421308,CHESTNUT  ST,22820,TF,2,Bus Bike Lane,176.661054737275
1859,421309,CHESTNUT  ST,22820,TF,2,Bus Bike Lane,177.543584237761
1860,421316,MARKET  ST,53560,TF,2,Separated Bike Lane,178.680051832411
1861,421317,MARKET  ST,53560,TF,2,Separated Bike Lane,178.810236696702
1862,421318,MARKET  ST,53560,TF,2,Separated Bike Lane,176.467940269542
1863,421322,S  18TH  ST,88140,TF,3,Sharrow,93.9253611057592
1864,421323,S  18TH  ST,88140,TF,3,Sharrow,47.62173113364
1865,421324,S  18TH  ST,88140,TF,3,Sharrow,61.4231001336408
1866,421325,S  18TH  ST,88140,TF,3,Sharrow,75.5527075989843
1867,421326,S  18TH  ST,88140,TF,3,Sharrow,36.0087615665264
1868,421332,MARKET  ST,53560,TF,2,Separated Bike Lane,178.933534599671
1869,421333,MARKET  ST,53560,TF,2,Separated Bike Lane,183.76646065122
1870,421336,S  18TH  ST,88140,TF,3,Sharrow,19.6393160803864
1871,421337,S  15TH  ST,88080,FT,2,Paint Buffered,43.1293949284576
1872,421338,N  15TH  ST,88070,TF,2,Paint Buffered,150.997814937209
1873,421344,JOHN F KENNEDY  BLVD,46170,FT,2,Separated Bike Lane,177.473896327562
1874,421345,JOHN F KENNEDY  BLVD,46170,FT,2,Separated Bike Lane,180.30942833847
1875,421346,JOHN F KENNEDY  BLVD,46170,FT,2,Separated Bike Lane,175.064911685189
1876,421349,N  15TH  ST,88070,TF,3,Separated Bike Lane,135.311776005567
1877,421350,N  15TH  ST,88070,TF,3,Separated Bike Lane,148.812884720086
1878,421366,BENJAMIN FRANKLIN  PKWY,16880,B,2,Conventional,228.107755859059
1879,421373,JOHN F KENNEDY  BLVD,46170,FT,2,Separated Bike Lane,177.617815022537
1880,421374,JOHN F KENNEDY  BLVD,46170,FT,2,Paint Buffered,184.055544365525
1881,421387,N  18TH  ST,88130,FT,3,Sharrow,133.408208986759
1882,421388,N  18TH  ST,88130,FT,3,Sharrow,135.339813446004
1883,421389,N  18TH  ST,88130,FT,3,Sharrow,82.9835715489221
1884,421390,N  18TH  ST,88130,FT,3,Sharrow,65.7788525025412
1885,421397,BENJAMIN FRANKLIN  PKWY,16880,FT,2,Paint Buffered,149.271657336403
1886,421398,BENJAMIN FRANKLIN  PKWY,16880,B,2,Conventional,220.395510114869
1887,421408,N  22ND  ST,88210,FT,3,Conventional,136.665869279813
1888,421409,N  22ND  ST,88210,FT,3,Conventional,61.6207387791576
1889,421410,N  21ST  ST,88190,TF,3,Sharrow,57.6778184934096
1890,421411,N  21ST  ST,88190,TF,3,Sharrow,15.3970877107575
1891,421412,N  21ST  ST,88190,TF,3,Sharrow,64.4757212924553
1892,421428,N  21ST  ST,88190,TF,3,Sharrow,131.970293382132
1893,421433,N  15TH  ST,88070,TF,4,Sharrow,78.6300894085856
1894,421446,FAIRMOUNT  AVE,33280,B,3,Conventional,132.480282354477
1895,421447,FAIRMOUNT  AVE,33280,B,3,Conventional,180.224024747153
1896,421448,FAIRMOUNT  AVE,33280,B,3,Conventional,55.6747744927683
1897,421449,FAIRMOUNT  AVE,33280,B,3,Conventional,178.78035937442
1898,421450,FAIRMOUNT  AVE,33280,B,3,Conventional,123.634929805893
1899,421451,FAIRMOUNT  AVE,33280,B,3,Conventional,89.7695026302191
1900,421452,FAIRMOUNT  AVE,33280,B,3,Conventional,58.1232743443036
1901,421453,FAIRMOUNT  AVE,33280,B,3,Conventional,121.267170929697
1902,421454,FAIRMOUNT  AVE,33280,B,3,Conventional,89.2744529530412
1903,421461,N  15TH  ST,88070,TF,4,Sharrow,162.354789397514
1904,421462,N  15TH  ST,88070,TF,4,Sharrow,19.8077917842209
1905,421463,N  15TH  ST,88070,TF,4,Sharrow,54.3592258938383
1906,421464,N  15TH  ST,88070,TF,4,Sharrow,75.71393946612
1907,421532,N  15TH  ST,88070,TF,4,Sharrow,85.7471352692352
1908,421533,N  15TH  ST,88070,TF,4,Sharrow,53.2516762916992
1909,421534,N  15TH  ST,88070,TF,4,Sharrow,38.4164812557757
1910,421535,N  15TH  ST,88070,TF,4,Sharrow,88.1840238191685
1911,421635,N  48TH  ST,88740,B,3,Conventional,25.4011416652188
1912,421639,LANCASTER  AVE,48900,B,2,Conventional,32.2207863573158
1913,421788,FAIRMOUNT  AVE,33280,B,3,Conventional,66.8807849195184
1914,421789,FAIRMOUNT  AVE,33280,B,3,Conventional,63.0962123929721
1915,421790,FAIRMOUNT  AVE,33280,B,3,Conventional,85.0781916649694
1916,421791,FAIRMOUNT  AVE,33280,B,3,Conventional,156.720820730479
1917,421792,FAIRMOUNT  AVE,33280,B,3,Conventional,180.786928269653
1918,421793,FAIRMOUNT  AVE,33280,B,3,Conventional,181.110886097153
1919,421794,FAIRMOUNT  AVE,33280,B,3,Conventional,182.918586869445
1920,421795,FAIRMOUNT  AVE,33280,B,3,Conventional,25.894038350949
1921,421797,N  21ST  ST,88190,TF,4,Sharrow,40.124831493672
1922,421798,N  21ST  ST,88190,TF,4,Sharrow,59.9303707220559
1923,421799,N  21ST  ST,88190,TF,4,Sharrow,56.1528592436205
1924,421800,N  21ST  ST,88190,TF,4,Sharrow,47.7964008586211
1925,421801,N  21ST  ST,88190,TF,4,Sharrow,52.1603716136101
1926,421802,N  21ST  ST,88190,TF,4,Sharrow,42.6478782357553
1927,421803,N  21ST  ST,88190,TF,4,Sharrow,90.9217705641658
1928,421819,FAIRMOUNT  AVE,33280,B,3,Conventional,116.145246691146
1929,421820,PENNSYLVANIA  AVE,63960,B,3,Paint Buffered,136.330996018467
1930,421821,PENNSYLVANIA  AVE,63960,B,3,Paint Buffered,95.3951525631266
1931,421822,PENNSYLVANIA  AVE,63960,B,3,Paint Buffered,115.385635496748
1932,421823,PENNSYLVANIA  AVE,63960,B,3,Paint Buffered,116.181747148978
1933,421837,N  15TH  ST,88070,TF,3,Conventional,59.9769444831028
1934,421839,N  15TH  ST,88070,TF,3,Conventional,47.1647688078517
1935,421843,SPRING GARDEN  ST,73800,B,3,Two Way Separated Bike Lane,68.7041183151573
1936,421844,SPRING GARDEN  ST,73800,B,3,Two Way Separated Bike Lane,51.7426106404419
1937,421845,SPRING GARDEN  ST,73800,B,3,Two Way Separated Bike Lane,163.383012591564
1938,421851,HAVERFORD  AVE,41240,FT,3,Conventional,118.388407281912
1939,421852,HAVERFORD  AVE,41240,FT,3,Conventional,58.0218019184271
1940,421853,HAVERFORD  AVE,41240,FT,3,Conventional,49.1278372389032
1941,421854,HAVERFORD  AVE,41240,FT,3,Conventional,56.5665368956508
1942,421855,HAVERFORD  AVE,41240,FT,3,Conventional,161.914566772757
1943,421856,N  33RD  ST,88440,FT,2,Sharrow,81.4703561405621
1944,421857,N  33RD  ST,88440,FT,2,Sharrow,84.9536683049784
1945,421858,N  33RD  ST,88440,FT,2,Paint Buffered,110.085165819287
1946,421859,N  33RD  ST,88440,FT,2,Paint Buffered,107.892643763925
1947,421883,N  33RD  ST,88440,FT,2,Paint Buffered,91.1256224036207
1948,421884,N  33RD  ST,88440,FT,2,Paint Buffered,226.961562464383
1949,421885,N  33RD  ST,88440,FT,2,Paint Buffered,89.7185437834264
1950,421888,N  34TH  ST,88460,TF,2,Conventional,88.3098092560934
1951,421889,N  34TH  ST,88460,TF,2,Conventional,92.9299341417851
1952,421890,N  34TH  ST,88460,TF,2,Conventional,208.900010052668
1953,421904,N  34TH  ST,88460,TF,2,Conventional,57.5191040840985
1954,421905,N  34TH  ST,88460,TF,2,Conventional,78.31277830219
1955,421906,N  34TH  ST,88460,TF,2,Conventional,80.7963992676385
1956,421909,N  33RD  ST,88440,FT,2,Paint Buffered,76.3069218694663
1957,421910,N  33RD  ST,88440,FT,2,Paint Buffered,99.4243263200489
1958,421911,N  33RD  ST,88440,FT,2,Paint Buffered,100.384174584166
1959,421916,CHESTNUT  ST,22820,TF,2,Separated Bike Lane,232.253195462519
1960,421917,CHESTNUT  ST,22820,TF,2,One Way Separated Bike Lane,262.947063333387
1961,421918,SPRUCE  ST,73960,B,3,Paint Buffered,101.484238747366
1962,421920,S  33RD  ST,88450,TF,2,Paint Buffered,162.995319025069
1963,421921,S  33RD  ST,88450,TF,2,Paint Buffered,109.012163382749
1964,421925,CHESTNUT  ST,22820,TF,2,One Way Separated Bike Lane,171.877366028118
1965,421931,S  21ST  ST,88200,FT,3,Sharrow,62.7912166004232
1966,421934,SPRUCE  ST,73960,FT,3,Paint Buffered,177.775613309712
1967,421935,SPRUCE  ST,73960,FT,3,Paint Buffered,90.4119930174226
1968,421936,SPRUCE  ST,73960,FT,3,Paint Buffered,90.3704286262643
1969,421937,SPRUCE  ST,73960,FT,3,Paint Buffered,216.161922031132
1970,421941,S  22ND  ST,88220,TF,3,Separated Bike Lane,76.239307152798
1971,421942,S  24TH  ST,88270,FT,5,Sharrow,54.5585766722952
1972,421943,S  24TH  ST,88270,FT,5,Sharrow,53.4551693275413
1973,421945,S  25TH  ST,88290,TF,4,Sharrow,54.8067885232441
1974,421946,S  25TH  ST,88290,TF,4,Sharrow,52.3353762977844
1975,421949,SPRUCE  ST,73960,FT,3,Paint Buffered,176.801933208478
1976,421950,SPRUCE  ST,73960,FT,3,Paint Buffered,176.780128580876
1977,421954,SPRUCE  ST,73960,FT,3,Paint Buffered,114.684910723351
1978,421955,SPRUCE  ST,73960,FT,3,Paint Buffered,63.7559460751525
1979,421956,SPRUCE  ST,73960,FT,3,Paint Buffered,117.129080336946
1980,421960,SPRUCE  ST,73960,FT,3,Paint Buffered,60.1559393868279
1981,421964,S  34TH  ST,88470,FT,2,Conventional,43.8658898319752
1982,421965,S  34TH  ST,88470,FT,2,Conventional,66.9039305686195
1983,421966,S  34TH  ST,88470,FT,2,Paint Buffered,168.220104348255
1984,421967,S  34TH  ST,88470,FT,2,Conventional,111.847062770123
